,selling_price,make,model,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats
12892,6.5,Maruti,Ciaz ZDi Plus SHVS,8.0,Dealer,56000,Diesel,Manual,28.09,1248.0,88.5,5.0
12893,2.49,Maruti,Alto K10 VXI,11.0,Dealer,30000,Petrol,Manual,23.95,998.0,67.05,5.0
12894,19.25,BMW,5 Series 520d Luxury Line,10.0,Dealer,42000,Diesel,Automatic,22.48,1995.0,187.74,5.0
12895,1.85,Tata,Manza Aura Plus Quadrajet,13.0,Dealer,60000,Diesel,Manual,18.8,1248.0,90.0,5.0
12896,4.5,Honda,Amaze S i-VTEC,8.0,Dealer,45000,Petrol,Manual,17.8,1198.0,86.7,5.0
12897,2.16,Maruti,Alto 800 CNG LXI,9.0,Individual,90000,CNG,Manual,30.46,796.0,47.3,5.0
12898,3.99,Volkswagen,Vento 1.5 TDI Highline,11.0,Dealer,50000,Diesel,Manual,22.27,1498.0,108.6,5.0
12899,9.0,Mahindra,Thar CRDe,8.0,Individual,25000,Diesel,Manual,16.55,2498.0,105.0,6.0
12900,14.75,Mercedes-Benz,B Class B200 Sport CDI,9.0,Dealer,7000,Diesel,Automatic,15.0,2147.0,107.3,5.0
12901,5.48,Honda,WR-V i-VTEC VX,6.0,Dealer,32547,Petrol,Manual,17.5,1199.0,88.7,5.0
12902,2.8,Renault,KWID RXT,8.0,Trustmark Dealer,46583,Petrol,Manual,25.17,799.0,53.3,5.0
12903,25.75,Mini,5 DOOR Cooper D,9.0,Dealer,24500,Diesel,Automatic,20.7,1496.0,113.98,5.0
12904,14.5,Toyota,Innova Crysta 2016-2020 2.4 GX MT BSIV,7.0,Dealer,54000,Diesel,Manual,13.68,2393.0,147.8,7.0
12905,4.5,Maruti,Swift VDI Optional,8.0,Individual,46000,Diesel,Manual,25.2,1248.0,74.0,5.0
12906,9.75,Mahindra,XUV500 AT W6 1.99 mHawk,8.0,Dealer,44890,Diesel,Automatic,16.0,1997.0,140.0,7.0
12907,3.0,Fiat,Grande Punto EVO 1.3 Active,10.0,Individual,120000,Diesel,Manual,21.2,1248.0,75.0,5.0
12908,5.04,Hyundai,i20 Asta 1.2,9.0,Individual,57700,Petrol,Manual,18.6,1197.0,81.83,5.0
12909,8.75,Volkswagen,Polo 2015-2019 GT TSI,6.0,Dealer,16000,Petrol,Automatic,17.21,1197.0,103.5,5.0
12910,7.0,Honda,City i DTEC SV,8.0,Dealer,46000,Diesel,Manual,26.0,1498.0,98.6,5.0
12911,2.0,Hyundai,Santro Xing GL Plus,12.0,Dealer,52000,Petrol,Manual,17.92,1086.0,62.1,5.0
12912,5.0,Mahindra,Bolero 2011-2019 SLE,10.0,Dealer,84000,Diesel,Manual,15.96,2523.0,62.1,7.0
12913,4.4,Hyundai,Verna 1.6 SX VTVT (O),12.0,Dealer,38000,Petrol,Manual,17.1,1591.0,121.3,5.0
12914,4.25,Volkswagen,Polo 1.5 TDI Comfortline,9.0,Dealer,46000,Diesel,Manual,20.14,1498.0,88.5,5.0
12915,4.25,Volkswagen,Polo 1.5 TDI Highline,10.0,Dealer,49753,Diesel,Manual,20.14,1498.0,88.8,5.0
12916,3.9,Honda,City S,12.0,Dealer,69000,Petrol,Manual,16.8,1497.0,116.4,5.0
12917,2.45,Toyota,Corolla Altis G,16.0,Dealer,75000,Petrol,Manual,14.53,1798.0,138.1,5.0
12918,5.5,Mahindra,Scorpio LX 4X4,11.0,Dealer,67000,Diesel,Manual,15.4,2179.0,120.0,9.0
12919,7.3,Maruti,Baleno Alpha CVT,6.0,Dealer,15155,Petrol,Automatic,19.56,1197.0,81.8,5.0
12920,32.0,Toyota,Fortuner 2016-2021 2.8 2WD AT BSIV,5.0,Individual,12000,Diesel,Automatic,12.9,2755.0,174.5,7.0
12921,3.7,Hyundai,i20 1.2 Asta,6.0,Dealer,36984,Petrol,Manual,18.6,1197.0,81.83,5.0
12922,2.34,Volkswagen,Polo Diesel Trendline 1.2L,11.0,Dealer,89103,Diesel,Manual,22.07,1199.0,73.9,5.0
12923,2.25,Hyundai,i10 Magna,11.0,Individual,70000,Petrol,Manual,20.36,1197.0,78.9,5.0
12924,14.24,Audi,Q3 2.0 TDI Quattro,11.0,Dealer,66000,Diesel,Automatic,17.32,1968.0,184.0,5.0
12925,41.0,Land,Rover Discovery Sport 2015-2020 SD4 HSE Luxury 7S,6.0,Dealer,37500,Diesel,Automatic,12.51,2179.0,187.7,7.0
12926,3.5,Maruti,Ritz VDi,10.0,Individual,50000,Diesel,Manual,23.2,1248.0,73.94,5.0
12927,10.99,Mahindra,XUV500 W10 1.99 mHawk,8.0,Dealer,50000,Diesel,Manual,16.0,1997.0,140.0,7.0
12928,14.8,Volvo,V40 D3,9.0,Dealer,44000,Diesel,Automatic,16.8,1984.0,150.0,5.0
12929,1.85,Tata,Manza Aura Quadrajet BS IV,11.0,Dealer,57000,Diesel,Manual,21.12,1248.0,88.8,5.0
12930,14.5,Toyota,Corolla Altis 1.8 VL CVT,7.0,Dealer,71000,Petrol,Automatic,14.28,1798.0,138.03,5.0
12931,13.65,Mercedes-Benz,C-Class C 220 CDI Avantgarde,10.0,Dealer,66000,Diesel,Automatic,19.27,2143.0,170.0,5.0
12932,5.0,Tata,Zest AMT Quadrajet 1.3 XMA,8.0,Dealer,64609,Diesel,Automatic,21.58,1248.0,88.7,5.0
12933,3.05,Hyundai,i10 Sportz 1.1L,9.0,Individual,40000,Petrol,Manual,19.81,1086.0,68.05,5.0
12934,4.25,Hyundai,Grand i10 CRDi Sportz Celebration Edition,8.0,Dealer,62580,Diesel,Manual,24.0,1120.0,70.0,5.0
12935,9.55,Mahindra,XUV500 W10 2WD,9.0,Individual,50000,Diesel,Manual,16.0,2179.0,140.0,7.0
12936,14.95,Mahindra,XUV500 W9 AT,6.0,Dealer,45000,Diesel,Automatic,15.1,2179.0,152.87,7.0
12937,2.45,Maruti,Eeco CNG 5 Seater AC,9.0,Dealer,52000,CNG,Manual,20.88,1196.0,61.7,5.0
12938,3.96,Skoda,Superb Elegance 1.8 TSI AT,15.0,Dealer,70000,Petrol,Automatic,13.7,1798.0,157.75,5.0
12939,4.9,Maruti,Wagon R VXI 1.2 BSIV,5.0,Dealer,22000,Petrol,Manual,21.5,1197.0,81.8,5.0
12940,5.5,Honda,City i DTec SV,9.0,Dealer,60000,Diesel,Manual,26.0,1498.0,98.6,5.0
12941,3.0,Maruti,Swift Dzire VDi,12.0,Individual,100000,Diesel,Manual,19.3,1248.0,73.9,5.0
12942,2.4,Maruti,Swift VXI with ABS,13.0,Dealer,48634,Petrol,Manual,16.6,1197.0,85.0,5.0
12943,2.6,Maruti,Swift Dzire VXi,14.0,Dealer,65000,Petrol,Manual,17.5,1298.0,85.8,5.0
12944,3.35,Maruti,Swift Dzire 1.2 Vxi BSIV,12.0,Dealer,55000,Petrol,Manual,17.5,1197.0,85.8,5.0
12945,14.99,Volvo,S60 D5 Summum,10.0,Dealer,57000,Diesel,Automatic,13.2,2400.0,215.0,5.0
12946,5.35,Hyundai,i20 Magna 1.2,7.0,Trustmark Dealer,24278,Petrol,Manual,18.6,1197.0,81.83,5.0
12947,5.25,Maruti,Celerio ZXI AMT BSIV,6.0,Dealer,47064,Petrol,Automatic,23.1,998.0,67.04,5.0
12948,3.25,Maruti,Swift VDI,11.0,Dealer,79000,Diesel,Manual,22.9,1248.0,74.0,5.0
12949,10.95,Hyundai,Venue SX Plus Turbo DCT BSIV,5.0,Dealer,26000,Petrol,Automatic,18.15,998.0,118.35,5.0
12950,3.9,Maruti,Swift LXI,9.0,Dealer,30041,Petrol,Manual,21.21,1197.0,81.8,5.0
12951,6.5,Maruti,Swift Dzire AMT VXI BS IV,6.0,Dealer,11000,Petrol,Automatic,22.0,1197.0,81.8,5.0
12952,4.95,Toyota,Etios Liva 1.2 G,8.0,Dealer,64000,Petrol,Manual,17.71,1197.0,78.9,5.0
12953,5.25,Hyundai,i20 Asta 1.4 CRDi,10.0,Dealer,49000,Diesel,Manual,22.54,1396.0,88.73,5.0
12954,2.85,Maruti,Swift LDI,11.0,Dealer,53569,Diesel,Manual,22.9,1248.0,74.0,5.0
12955,2.45,Maruti,Alto 800 LXI,9.0,Dealer,38000,Petrol,Manual,22.74,796.0,47.3,5.0
12956,11.45,Hyundai,Venue SX iMT,4.0,Trustmark Dealer,581,Petrol,Manual,18.0,998.0,118.35,5.0
12957,4.8,Hyundai,Xcent 1.2 VTVT S,6.0,Individual,28000,Petrol,Manual,20.14,1197.0,81.86,5.0
12958,4.75,Hyundai,Verna 1.6 SX VTVT (O),11.0,Dealer,81000,Petrol,Manual,17.1,1591.0,121.3,5.0
12959,5.25,Ford,Ecosport 2015-2021 1.5 TDCi Trend BSIV,9.0,Dealer,72000,Diesel,Manual,22.77,1498.0,98.59,5.0
12960,3.0,Maruti,Swift Dzire 1.2 Vxi BSIV,14.0,Individual,50000,Petrol,Manual,17.5,1197.0,85.8,5.0
12961,1.29,Maruti,Wagon R VXI,15.0,Dealer,63000,Petrol,Manual,20.51,998.0,67.04,5.0
12962,17.0,Jaguar,XF S 2.2,11.0,Dealer,40000,Diesel,Automatic,16.36,2179.0,187.7,5.0
12963,6.5,Renault,Duster 110PS Diesel RxZ,9.0,Dealer,81645,Diesel,Manual,19.01,1461.0,108.45,5.0
12964,5.9,Mahindra,XUV500 W6 2WD,10.0,Individual,66000,Diesel,Manual,15.1,2179.0,140.0,7.0
12965,1.29,Maruti,Wagon R LXI,16.0,Dealer,67000,Petrol,Manual,21.79,998.0,67.05,5.0
12966,4.25,Maruti,Swift Dzire VXI,9.0,Dealer,56000,Petrol,Manual,20.85,1197.0,83.14,5.0
12967,12.0,Mahindra,XUV500 AT W8 FWD,7.0,Dealer,43464,Diesel,Automatic,16.0,2179.0,140.0,7.0
12968,5.1,Skoda,Rapid 1.5 TDI Elegance,10.0,Dealer,76000,Diesel,Manual,21.14,1498.0,103.52,5.0
12969,5.25,Skoda,Superb Elegance 2.0 TDI CR AT,12.0,Dealer,67544,Diesel,Automatic,17.2,1968.0,138.1,5.0
12970,6.75,Tata,Nexon 1.5 Revotorq XM,5.0,Individual,26600,Diesel,Manual,21.5,1497.0,108.5,5.0
12971,14.85,Toyota,Innova Crysta 2016-2020 2.4 GX MT BSIV,7.0,Dealer,27000,Diesel,Manual,13.68,2393.0,147.8,7.0
12972,3.85,Maruti,Swift Dzire VXI,10.0,Dealer,72001,Petrol,Manual,19.1,1197.0,85.8,5.0
12973,6.85,Honda,City i VTEC V,8.0,Dealer,79000,Petrol,Manual,17.8,1497.0,117.3,5.0
12974,2.55,Maruti,Alto 800 LXI,9.0,Dealer,36390,Petrol,Manual,22.74,796.0,47.3,5.0
12975,8.95,Mercedes-Benz,E-Class E 220 CDI Avantgarde,12.0,Dealer,67000,Diesel,Automatic,10.0,2148.0,170.0,5.0
12976,8.75,Toyota,Glanza V CVT,4.0,Dealer,2500,Petrol,Automatic,19.56,1197.0,81.8,5.0
12977,4.95,Honda,Jazz 1.2 VX i VTEC,9.0,Dealer,61000,Petrol,Manual,18.7,1199.0,88.7,5.0
12978,5.15,Hyundai,Xcent 1.2 Kappa S,8.0,Dealer,50000,Petrol,Manual,19.1,1197.0,82.0,5.0
12979,8.48,Maruti,Ciaz 1.4 Delta,5.0,Dealer,27000,Petrol,Manual,20.73,1373.0,91.1,5.0
12980,5.25,Maruti,Swift ZXI,8.0,Dealer,38765,Petrol,Manual,22.0,1197.0,81.8,5.0
12981,1.57,Maruti,Alto 800 LXI,11.0,Individual,70000,Petrol,Manual,22.74,796.0,47.3,5.0
12982,4.15,Renault,Duster 110PS Diesel RxZ Pack,11.0,Dealer,58327,Diesel,Manual,19.01,1461.0,108.45,5.0
12983,9.95,Hyundai,Venue SX Dual Tone Turbo,5.0,Dealer,27000,Petrol,Manual,18.27,998.0,118.35,5.0
12984,9.99,Mercedes-Benz,S-Class S 350 L,16.0,Dealer,72000,Petrol,Automatic,10.13,3498.0,364.9,5.0
12985,29.25,Mercedes-Benz,GL-Class 350 CDI Luxury,10.0,Dealer,107000,Diesel,Automatic,12.0,2987.0,224.0,7.0
12986,12.85,Mahindra,Scorpio S7 140 BSIV,6.0,Individual,15000,Diesel,Manual,16.36,2179.0,140.0,7.0
12987,2.49,Maruti,Wagon R LXI,12.0,Dealer,72300,Petrol,Manual,21.79,998.0,67.05,5.0
12988,1.65,Hyundai,i10 Magna,15.0,Dealer,97341,Petrol,Manual,20.36,1197.0,78.9,5.0
12989,12.5,Mercedes-Benz,C-Class C 200 CGI,12.0,Dealer,60000,Petrol,Automatic,14.74,1991.0,184.0,5.0
12990,14.5,Toyota,Innova Crysta 2016-2020 2.8 GX AT BSIV,7.0,Dealer,68000,Diesel,Automatic,11.36,2755.0,171.5,7.0
12991,18.5,Audi,A4 35 TDI Technology,8.0,Dealer,51000,Diesel,Automatic,18.25,1968.0,187.74,5.0
12992,5.75,Renault,Triber RXT,5.0,Dealer,2709,Petrol,Manual,20.0,999.0,71.0,7.0
12993,2.75,Maruti,Swift Dzire Zdi BSIV,13.0,Individual,86000,Diesel,Manual,19.3,1248.0,73.9,5.0
12994,17.5,BMW,X1 sDrive 20d M Sport,9.0,Dealer,25000,Diesel,Automatic,17.05,1995.0,184.0,5.0
12995,4.55,Hyundai,Grand i10 Magna,7.0,Trustmark Dealer,16249,Petrol,Manual,18.9,1197.0,82.0,5.0
12996,2.09,Maruti,Alto K10 2010-2014 VXI,12.0,Dealer,62351,Petrol,Manual,20.92,998.0,67.1,5.0
12997,22.0,Mercedes-Benz,M-Class ML 250 CDI,10.0,Individual,70000,Diesel,Automatic,15.26,2143.0,203.2,5.0
12998,3.6,Nissan,Sunny Diesel XV,12.0,Dealer,45000,Diesel,Manual,21.64,1461.0,84.8,5.0
12999,4.25,Honda,Amaze S i-Vtech,9.0,Dealer,33000,Petrol,Manual,18.0,1198.0,86.7,5.0
13000,9.0,Maruti,Vitara Brezza ZDi Plus,5.0,Individual,15000,Diesel,Manual,24.3,1248.0,88.5,5.0
13001,2.75,Maruti,Wagon R LXI BS IV,12.0,Dealer,54000,Petrol,Manual,18.9,998.0,67.1,5.0
13002,4.4,Honda,Mobilio V i DTEC,10.0,Dealer,59000,Diesel,Manual,24.2,1498.0,98.6,7.0
13003,2.85,Volkswagen,Polo Petrol Comfortline 1.2L,13.0,Dealer,27282,Petrol,Manual,16.47,1198.0,73.9,5.0
13004,6.0,Maruti,Baleno Alpha,5.0,Dealer,9000,Petrol,Manual,21.01,1197.0,81.8,5.0
13005,8.22,Toyota,Glanza G,5.0,Dealer,25637,Petrol,Manual,21.01,1197.0,81.8,5.0
13006,5.0,Renault,Duster 85PS Diesel RxL,10.0,Individual,90000,Diesel,Manual,20.45,1461.0,83.8,5.0
13007,3.23,Ford,Figo Diesel ZXI,9.0,Dealer,62752,Diesel,Manual,20.0,1399.0,68.05,5.0
13008,2.9,Hyundai,i10 Era 1.1,12.0,Dealer,47000,Petrol,Manual,19.81,1086.0,68.05,5.0
13009,6.75,Maruti,Baleno Alpha 1.2,6.0,Dealer,19000,Petrol,Manual,21.4,1197.0,83.1,5.0
13010,8.0,Ford,Ecosport 2015-2021 1.5 Diesel Titanium BSIV,7.0,Dealer,25000,Diesel,Manual,23.0,1498.0,98.96,5.0
13011,6.25,Ford,Ecosport 2015-2021 1.5 Petrol Trend,7.0,Trustmark Dealer,29104,Petrol,Manual,15.9,1496.0,120.69,5.0
13012,6.45,Maruti,Ciaz ZXi Plus,8.0,Dealer,33000,Petrol,Manual,20.73,1373.0,91.1,5.0
13013,1.7,Hyundai,i10 Magna 1.2 iTech SE,14.0,Individual,53000,Petrol,Manual,20.36,1197.0,78.9,5.0
13014,4.8,Maruti,Swift Dzire VXi,10.0,Individual,101000,Petrol,Manual,17.5,1298.0,85.8,5.0
13015,4.9,Skoda,Rapid 1.6 TDI Elegance,9.0,Dealer,68000,Diesel,Manual,20.5,1598.0,103.5,5.0
13016,12.51,Audi,A4 2.0 TDI 177 Bhp Premium Plus,11.0,Dealer,43000,Diesel,Automatic,17.11,1968.0,174.33,5.0
13017,3.45,Maruti,Eeco CNG 5 Seater AC,7.0,Dealer,32000,CNG,Manual,20.88,1196.0,61.7,5.0
13018,1.95,Honda,Civic 1.8 S MT,16.0,Dealer,58000,Petrol,Manual,13.5,1799.0,130.0,5.0
13019,8.75,Mahindra,XUV500 W8 2WD,9.0,Dealer,61000,Diesel,Manual,16.0,2179.0,140.0,7.0
13020,6.5,Maruti,Ertiga CNG VXI,9.0,Dealer,49000,CNG,Manual,26.08,1462.0,91.19,7.0
13021,4.15,Maruti,Wagon R VXI,6.0,Dealer,30000,Petrol,Manual,21.79,998.0,67.05,5.0
13022,4.8,Hyundai,Santro Magna CNG,6.0,Dealer,30650,CNG,Manual,30.48,1086.0,59.18,5.0
13023,5.0,Maruti,Swift Dzire Tour S CNG,6.0,Individual,40000,Petrol,Manual,19.0,1197.0,85.8,5.0
13024,15.45,Jeep,Compass 1.4 Limited,7.0,Dealer,24700,Petrol,Automatic,16.0,1368.0,160.0,5.0
13025,2.45,Toyota,Etios G Safety,12.0,Dealer,81001,Petrol,Manual,17.6,1496.0,88.7,5.0
13026,3.85,Hyundai,Grand i10 Magna,9.0,Dealer,38000,Petrol,Manual,18.9,1197.0,82.0,5.0
13027,14.0,Hyundai,Santa Fe 2WD AT,9.0,Individual,150000,Diesel,Automatic,13.01,2199.0,194.3,7.0
13028,2.95,Skoda,Rapid 1.6 MPI Elegance,12.0,Individual,80000,Petrol,Manual,15.0,1598.0,103.5,5.0
13029,6.15,Maruti,Ertiga VXI ABS,8.0,Dealer,52000,Petrol,Manual,16.02,1373.0,93.7,7.0
13030,0.9,Hyundai,Santro Xing GLS,16.0,Dealer,34698,Petrol,Manual,17.92,1086.0,62.1,5.0
13031,7.1,Mahindra,Thar CRDe AC,10.0,Dealer,27000,Diesel,Manual,16.55,2498.0,105.0,6.0
13032,2.45,Datsun,RediGO T,7.0,Dealer,37001,Petrol,Manual,22.7,799.0,53.64,5.0
13033,3.65,Maruti,Swift LXI,10.0,Dealer,75328,Petrol,Manual,21.21,1197.0,81.8,5.0
13034,2.5,Tata,Safari 2005-2017 DICOR 2.2 LX 4x2,16.0,Individual,110000,Diesel,Manual,11.57,2179.0,138.1,7.0
13035,2.95,Datsun,RediGO T Option,6.0,Dealer,49000,Petrol,Manual,22.7,799.0,53.64,5.0
13036,5.9,Chevrolet,Cruze LTZ AT,11.0,Dealer,85000,Diesel,Automatic,14.39,1998.0,163.7,5.0
13037,14.5,Toyota,Innova Crysta 2016-2020 2.4 GX MT BSIV,7.0,Individual,70000,Diesel,Manual,13.68,2393.0,147.8,7.0
13038,3.5,Maruti,Swift VDI,11.0,Individual,73000,Diesel,Manual,22.9,1248.0,74.0,5.0
13039,3.65,Renault,KWID Climber 1.0 MT,6.0,Dealer,11051,Petrol,Manual,23.01,999.0,67.0,5.0
13040,10.25,Hyundai,Creta 1.6 CRDi AT SX Plus,7.0,Dealer,51000,Diesel,Automatic,17.01,1582.0,126.2,5.0
13041,4.25,Maruti,Swift VXI Optional,9.0,Dealer,31000,Petrol,Manual,20.4,1197.0,81.8,5.0
13042,7.85,Maruti,Vitara Brezza ZDi Plus,7.0,Dealer,68000,Diesel,Manual,24.3,1248.0,88.5,5.0
13043,10.5,Hyundai,Creta 1.6 CRDi SX Option,8.0,Dealer,40000,Diesel,Manual,19.67,1582.0,126.2,5.0
13044,2.75,Volkswagen,Polo Petrol Comfortline 1.2L,13.0,Dealer,64845,Petrol,Manual,16.47,1198.0,73.9,5.0
13045,5.25,Hyundai,i20 Active SX Petrol,9.0,Dealer,55000,Petrol,Manual,17.19,1197.0,81.86,5.0
13046,9.9,Hyundai,Creta 1.6 CRDi AT SX Plus,8.0,Dealer,55000,Diesel,Automatic,17.01,1582.0,126.2,5.0
13047,2.95,Toyota,Etios VX,13.0,Dealer,41000,Petrol,Manual,17.6,1496.0,88.7,5.0
13048,9.2,Maruti,Ertiga CNG VXI BSIV,5.0,Dealer,22000,CNG,Manual,26.8,1462.0,103.0,7.0
13049,4.85,Hyundai,Grand i10 1.2 Kappa Magna BSIV,6.0,Trustmark Dealer,53546,Petrol,Manual,18.9,1197.0,81.86,5.0
13050,10.25,Maruti,Ertiga ZXI AT Petrol,5.0,Dealer,9000,Petrol,Automatic,18.69,1462.0,103.0,7.0
13051,5.12,Hyundai,i20 Asta 1.4 CRDi,9.0,Dealer,99332,Diesel,Manual,22.54,1396.0,88.73,5.0
13052,1.35,Fiat,Punto 1.3 Emotion,12.0,Dealer,63000,Diesel,Manual,20.3,1476.3274007038713,5.0,5.0
13053,4.75,Renault,Duster 85PS Diesel RxL,9.0,Dealer,80246,Diesel,Manual,19.87,1461.0,83.8,5.0
13054,3.9,Hyundai,Verna 1.6 SX,11.0,Dealer,58000,Diesel,Manual,22.32,1582.0,126.32,5.0
13055,3.5,Honda,City 1.5 V AT,14.0,Dealer,50000,Petrol,Automatic,16.8,1497.0,118.0,5.0
13056,3.2,Maruti,Wagon R VXI,10.0,Individual,46000,Petrol,Manual,20.51,998.0,67.04,5.0
13057,15.0,Mahindra,Scorpio S11 BSIV,5.0,Dealer,52484,Diesel,Manual,16.36,2179.0,140.0,7.0
13058,5.5,Mahindra,TUV 300 T6,8.0,Dealer,95000,Diesel,Manual,18.49,1493.0,100.0,7.0
13059,4.5,Maruti,Swift Dzire Tour LXI,8.0,Dealer,62000,Petrol,Manual,19.0,1197.0,85.8,5.0
13060,9.95,Hyundai,Venue SX Turbo,4.0,Dealer,13000,Petrol,Manual,18.27,998.0,118.35,5.0
13061,8.0,Hyundai,Creta 1.6 VTVT AT SX Plus,8.0,Dealer,38000,Petrol,Automatic,13.0,1591.0,121.3,5.0
13062,8.85,Honda,City 1.5 V MT,6.0,Dealer,31000,Petrol,Manual,17.0,1497.0,118.0,5.0
13063,3.2,Honda,Amaze S i-Dtech,10.0,Dealer,75456,Diesel,Manual,25.8,1498.0,98.6,5.0
13064,3.65,Volkswagen,Polo Diesel Highline 1.2L,11.0,Dealer,70000,Diesel,Manual,22.07,1199.0,73.9,5.0
13065,11.0,Toyota,Fortuner 4x2 Manual,11.0,Individual,170000,Diesel,Manual,13.0,2982.0,168.5,7.0
13066,5.9,Maruti,Baleno Delta 1.2,6.0,Dealer,21000,Petrol,Manual,21.4,1197.0,83.1,5.0
13067,2.85,Volkswagen,Vento Petrol Comfortline,12.0,Dealer,58000,Petrol,Manual,15.04,1598.0,103.6,5.0
13068,5.75,Maruti,Ciaz VXi Plus,9.0,Dealer,37000,Petrol,Manual,20.73,1373.0,91.1,5.0
13069,6.75,Mahindra,XUV500 W8 2WD,10.0,Individual,90000,Diesel,Manual,15.1,2179.0,140.0,7.0
13070,8.15,Ford,Ecosport 2015-2021 Thunder Edition Diesel BSIV,7.0,Dealer,40600,Diesel,Manual,23.0,1498.0,98.96,5.0
13071,5.41,Renault,Duster 85PS Diesel RxL,8.0,Dealer,65000,Diesel,Manual,19.87,1461.0,83.8,5.0
13072,9.25,Mahindra,XUV500 W10 2WD,9.0,Dealer,80000,Diesel,Manual,16.0,2179.0,140.0,7.0
13073,4.95,Hyundai,Grand i10 1.2 Kappa Magna AT,7.0,Dealer,15000,Petrol,Automatic,18.9,1197.0,81.86,5.0
13074,3.35,Volkswagen,Vento 1.6 Highline,11.0,Dealer,56000,Petrol,Manual,16.09,1598.0,103.2,5.0
13075,2.45,Ford,Figo Petrol Titanium,13.0,Dealer,50000,Petrol,Manual,15.6,1196.0,70.0,5.0
13076,23.0,BMW,5 Series 520d Prestige,8.0,Dealer,97000,Diesel,Automatic,18.12,1995.0,190.0,5.0
13077,3.75,Tata,Zest Quadrajet 1.3 XT,9.0,Dealer,75000,Diesel,Manual,20.65,1248.0,88.7,5.0
13078,3.15,Toyota,Etios Liva G,13.0,Dealer,104000,Petrol,Manual,17.71,1197.0,78.9,5.0
13079,8.0,Mahindra,Thar CRDe AC,12.0,Individual,50000,Diesel,Manual,16.55,2498.0,105.0,6.0
13080,11.0,Audi,A6 2.7 TDI,13.0,Dealer,34000,Diesel,Automatic,12.4,2698.0,179.5,5.0
13081,7.65,Honda,City i VTEC CVT VX,9.0,Dealer,29000,Petrol,Automatic,18.0,1497.0,117.3,5.0
13082,7.25,Maruti,Ciaz Zeta Diesel,7.0,Dealer,480000,Diesel,Manual,28.09,1248.0,88.5,5.0
13083,2.5,Maruti,Swift Lxi BSIII,14.0,Dealer,57000,Petrol,Manual,16.1,1298.0,88.2,5.0
13084,2.1,Renault,KWID RXT Optional,8.0,Individual,76000,Petrol,Manual,25.17,799.0,53.3,5.0
13085,5.95,Maruti,Ciaz VDI SHVS,9.0,Dealer,63000,Diesel,Manual,28.09,1248.0,88.5,5.0
13086,2.98,Hyundai,i10 Magna 1.1L,10.0,Dealer,60000,Petrol,Manual,19.81,1086.0,68.05,5.0
13087,6.5,Toyota,Innova 2.5 G (Diesel) 8 Seater,11.0,Dealer,68000,Diesel,Manual,12.99,2494.0,100.0,8.0
13088,11.85,BMW,1 Series 118d Sport Line,11.0,Dealer,54000,Diesel,Automatic,20.58,1995.0,143.0,5.0
13089,18.75,Mercedes-Benz,E-Class E250 CDI Avantgarde,10.0,Dealer,42000,Diesel,Automatic,13.0,2143.0,204.0,5.0
13090,11.0,Hyundai,Venue SX Plus Turbo DCT BSIV,5.0,Dealer,19500,Petrol,Automatic,18.15,998.0,118.35,5.0
13091,3.9,Maruti,Swift VDI BSIV,10.0,Individual,70000,Diesel,Manual,25.2,1248.0,74.0,5.0
13092,6.15,Ford,Ecosport 2015-2021 1.5 TDCi Titanium BE BSIV,8.0,Dealer,72000,Diesel,Manual,22.77,1498.0,98.59,5.0
13093,8.35,Hyundai,Venue S Turbo BSIV,5.0,Dealer,9500,Petrol,Manual,18.27,998.0,118.35,5.0
13094,5.98,Ford,Ecosport 1.5 Ti VCT MT Trend,7.0,Dealer,40000,Petrol,Manual,15.8,1499.0,110.0,5.0
13095,19.9,Audi,Q3 35 TDI Quattro Premium Plus,9.0,Dealer,32000,Diesel,Automatic,15.17,1968.0,181.0,5.0
13096,7.5,Maruti,Vitara Brezza VDi,7.0,Dealer,45000,Diesel,Manual,24.3,1248.0,88.5,5.0
13097,1.8,Chevrolet,Beat Diesel LT,11.0,Dealer,70000,Diesel,Manual,25.44,936.0,56.3,5.0
13098,7.75,Maruti,Ertiga CNG VXI,7.0,Dealer,45000,CNG,Manual,26.08,1462.0,91.19,7.0
13099,4.5,Honda,Amaze S i-Vtech,9.0,Dealer,22000,Petrol,Manual,18.0,1198.0,86.7,5.0
13100,5.39,Honda,Jazz 1.5 V i DTEC,8.0,Dealer,72000,Diesel,Manual,27.3,1498.0,98.6,5.0
13101,9.0,Hyundai,Creta 1.6 SX Automatic Diesel,9.0,Dealer,65000,Diesel,Automatic,17.6,1582.0,126.2,5.0
13102,6.35,Maruti,Baleno Zeta 1.2,6.0,Dealer,24000,Petrol,Manual,21.4,1197.0,83.1,5.0
13103,9.35,Maruti,Ertiga ZXI Petrol,5.0,Dealer,22000,Petrol,Manual,19.34,1462.0,103.0,7.0
13104,3.0,Nissan,Micra Diesel XV,11.0,Dealer,41000,Diesel,Manual,23.08,1461.0,63.1,5.0
13105,3.0,Maruti,Swift ZDi,13.0,Individual,120000,Diesel,Manual,22.9,1248.0,74.0,5.0
13106,6.9,Maruti,Vitara Brezza LDi Option,7.0,Dealer,62000,Diesel,Manual,24.3,1248.0,88.5,5.0
13107,29.5,Ford,Endeavour 2.2 Titanium AT 4X2 Sunroof,6.0,Dealer,50000,Diesel,Automatic,12.62,2198.0,158.0,7.0
